hour,day,month,year,cloud_coverage,Visibility,temperature,dew_point,relative_humidity,wind_speed,station_pressure,altimeter,solar_energy
10,10,3,2017,0.0,10.0,1.56,-11.29,38.36,16.4,29.6,30.4,4708.25
11,10,3,2017,0.0,10.0,2.51,-12.47,32.4,17.36,29.62,30.42,4566.25
12,10,3,2017,0.0,10.0,2.94,-13.33,29.64,14.16,29.62,30.42,4591.75
13,10,3,2017,0.0,10.0,3.41,-13.75,26.92,16.24,29.61,30.41,4715.5
14,10,3,2017,0.0,10.0,3.47,-15.54,23.64,16.52,29.61,30.41,4232.0
15,10,3,2017,0.0,10.0,3.2,-16.53,22.04,16.24,29.61,30.41,2652.25
16,10,3,2017,0.26,10.0,2.41,-17.35,21.72,15.08,29.6,30.4,835.25
17,10,3,2017,0.16,10.0,1.2,-16.87,24.72,12.48,29.6,30.4,159.83
6,11,3,2017,0.18,10.0,-4.29,-14.88,43.72,7.44,29.67,30.47,200.09
7,11,3,2017,0.31,10.0,-4.17,-15.29,41.48,9.68,29.68,30.48,1016.5
8,11,3,2017,0.01,10.0,-3.42,-16.56,34.32,8.72,29.68,30.48,1835.5
9,11,3,2017,0.0,10.0,-2.79,-16.69,32.92,7.72,29.69,30.49,3099.75
10,11,3,2017,0.0,10.0,-1.75,-16.71,31.2,6.28,29.69,30.49,4376.5
11,11,3,2017,0.0,10.0,-0.52,-16.56,28.6,7.32,29.68,30.48,4455.5
12,11,3,2017,0.28,10.0,0.08,-16.78,26.56,8.68,29.67,30.47,3444.5
13,11,3,2017,0.0,10.0,0.43,-18.18,23.0,7.72,29.65,30.45,2771.5
14,11,3,2017,0.0,10.0,0.81,-17.99,22.8,6.64,29.64,30.44,2145.0
15,11,3,2017,0.0,10.0,0.91,-18.01,22.32,7.28,29.64,30.44,1597.75
16,11,3,2017,0.03,10.0,0.62,-18.78,21.68,6.76,29.63,30.43,878.25
17,11,3,2017,0.0,10.0,0.01,-18.74,22.64,7.04,29.63,30.43,190.68
6,12,3,2017,0.0,10.0,-6.39,-11.14,65.84,0.24,29.64,30.44,0.01
7,12,3,2017,0.0,10.0,-4.28,-11.22,55.84,0.2,29.66,30.46,240.85
8,12,3,2017,0.0,10.0,-2.43,-12.26,47.04,1.08,29.68,30.48,1502.0
9,12,3,2017,0.0,10.0,-1.23,-13.88,37.28,0.2,29.69,30.49,2976.75
10,12,3,2017,0.0,10.0,-0.49,-15.08,31.92,3.16,29.65,30.45,4017.0
11,12,3,2017,0.0,10.0,0.46,-15.01,30.6,0.2,29.66,30.46,4448.5
12,12,3,2017,0.0,10.0,1.41,-14.65,28.32,3.08,29.64,30.44,4585.0
13,12,3,2017,0.0,10.0,2.07,-13.98,28.6,3.52,29.59,30.39,4478.25
14,12,3,2017,0.0,10.0,2.44,-13.69,28.92,3.96,29.57,30.37,3683.5
15,12,3,2017,0.0,10.0,2.76,-13.15,29.92,2.8,29.54,30.34,2974.0
16,12,3,2017,0.0,10.0,2.63,-12.4,31.16,7.44,29.52,30.32,1984.0
17,12,3,2017,0.0,10.0,2.18,-11.06,35.44,8.6,29.5,30.3,771.5
6,13,3,2017,1.0,1.06,-2.1,-2.24,95.47,9.96,29.34,30.14,0.0
7,13,3,2017,1.0,1.26,-1.97,-2.27,94.3,10.07,29.34,30.14,0.48
8,13,3,2017,1.0,1.31,-1.73,-2.18,92.04,12.92,29.34,30.14,13.94
9,13,3,2017,1.0,2.37,-1.62,-2.42,90.54,13.11,29.34,30.13,37.1
10,13,3,2017,1.0,4.04,-1.4,-2.58,88.85,13.73,29.33,30.12,52.58
11,13,3,2017,1.0,8.77,-1.11,-2.3,86.0,10.27,29.31,30.11,71.78
12,13,3,2017,1.0,6.89,-0.87,-1.98,86.23,10.15,29.31,30.11,81.68
13,13,3,2017,1.0,5.9,-0.76,-1.94,88.58,9.93,29.3,30.1,70.88
14,13,3,2017,1.0,4.16,-0.67,-1.76,88.85,10.31,29.29,30.09,64.75
15,13,3,2017,1.0,5.2,-0.66,-1.76,88.72,11.0,29.3,30.09,89.1
16,13,3,2017,1.0,3.12,-0.96,-2.08,89.47,11.93,29.31,30.1,64.65
17,13,3,2017,1.0,3.26,-1.22,-2.19,88.83,12.41,29.32,30.12,34.38
6,14,3,2017,0.78,9.92,-7.78,-7.85,91.68,7.72,29.45,30.25,0.0
7,14,3,2017,0.99,10.0,-6.17,-7.26,85.8,7.36,29.45,30.25,12.66
8,14,3,2017,0.84,10.0,-4.72,-7.47,77.88,6.16,29.47,30.27,72.6
9,14,3,2017,1.0,10.0,-3.82,-7.75,69.6,6.04,29.49,30.29,161.5
10,14,3,2017,1.0,8.0,-3.15,-8.7,65.16,5.19,29.48,30.29,296.25
11,14,3,2017,1.0,5.34,-3.32,-7.39,70.85,4.3,29.49,30.29,337.5
12,14,3,2017,1.0,2.28,-3.12,-5.32,83.76,4.44,29.5,30.3,351.25
13,14,3,2017,0.99,10.0,-2.65,-6.14,72.96,8.24,29.49,30.29,453.75
14,14,3,2017,1.0,10.0,-2.57,-6.73,67.92,14.0,29.47,30.27,468.5
15,14,3,2017,1.0,5.03,-2.33,-5.71,76.9,15.27,29.48,30.28,414.0
16,14,3,2017,0.87,4.56,-2.81,-6.13,78.18,12.22,29.49,30.29,211.75
17,14,3,2017,0.97,6.24,-3.39,-6.32,79.53,11.96,29.51,30.31,193.75
6,15,3,2017,0.0,10.0,-9.86,-12.79,72.88,9.64,29.58,30.38,0.0
7,15,3,2017,0.0,10.0,-8.72,-12.11,72.08,9.36,29.6,30.4,51.83
8,15,3,2017,0.0,10.0,-6.96,-11.23,69.92,13.32,29.61,30.41,308.5
9,15,3,2017,0.0,10.0,-5.61,-10.18,67.76,11.12,29.61,30.41,656.0
10,15,3,2017,0.0,10.0,-4.45,-8.79,69.6,11.0,29.62,30.42,1061.0
11,15,3,2017,0.0,10.0,-3.44,-9.38,63.12,12.69,29.62,30.42,1680.75
12,15,3,2017,0.0,10.0,-2.73,-9.15,58.2,12.04,29.61,30.41,2666.0
13,15,3,2017,0.14,10.0,-2.04,-8.84,57.56,11.16,29.59,30.39,3766.75
14,15,3,2017,0.42,10.0,-1.47,-8.28,56.64,10.8,29.57,30.37,4206.75
15,15,3,2017,0.42,10.0,-1.1,-7.99,57.92,11.76,29.57,30.37,3938.5
16,15,3,2017,0.28,10.0,-1.18,-8.1,57.4,10.04,29.57,30.37,2970.5
17,15,3,2017,0.0,10.0,-1.58,-8.34,57.16,11.6,29.57,30.37,1554.25
6,16,3,2017,0.0,10.0,-8.01,-9.01,86.28,5.64,29.57,30.37,0.5
7,16,3,2017,0.0,10.0,-5.07,-7.9,75.12,6.64,29.57,30.37,305.23
8,16,3,2017,0.0,10.0,-1.73,-7.45,62.92,8.0,29.58,30.38,1576.5
9,16,3,2017,0.0,10.0,0.47,-6.78,56.64,7.4,29.58,30.38,3001.0
10,16,3,2017,0.0,10.0,2.23,-6.55,51.92,4.76,29.56,30.36,4154.5
11,16,3,2017,0.0,10.0,3.48,-7.49,44.2,7.08,29.55,30.35,4706.75
12,16,3,2017,0.0,10.0,4.76,-6.67,43.48,6.48,29.53,30.33,4717.25
13,16,3,2017,0.0,10.0,5.94,-5.63,42.48,10.04,29.5,30.3,4714.25
14,16,3,2017,0.0,10.0,6.85,-4.83,42.44,11.08,29.47,30.27,4685.0
15,16,3,2017,0.0,10.0,7.18,-4.69,41.56,10.24,29.46,30.26,4023.25
16,16,3,2017,0.0,10.0,6.95,-4.1,43.52,9.48,29.44,30.24,2966.5
17,16,3,2017,0.0,10.0,5.9,-2.86,52.04,8.36,29.43,30.23,1323.75
6,17,3,2017,1.0,10.0,4.02,0.68,79.85,8.76,29.26,30.05,0.0
7,17,3,2017,1.0,8.31,4.08,2.24,88.12,11.42,29.24,30.03,42.17
8,17,3,2017,1.0,8.09,4.51,3.02,87.9,10.44,29.24,30.03,228.3
9,17,3,2017,1.0,6.73,4.8,4.15,92.58,10.38,29.23,30.02,238.5
10,17,3,2017,1.0,4.13,5.4,4.78,92.83,10.28,29.23,30.02,432.5
11,17,3,2017,1.0,2.45,6.19,5.88,95.63,9.77,29.21,30.01,440.5
12,17,3,2017,1.0,2.31,7.42,6.86,96.0,9.85,29.2,30.0,718.5
13,17,3,2017,1.0,4.36,8.91,7.88,93.8,8.2,29.19,29.98,728.5
14,17,3,2017,1.0,7.85,10.47,8.54,88.58,8.57,29.18,29.97,845.5
15,17,3,2017,1.0,8.0,11.45,9.01,83.81,12.0,29.19,29.98,906.75
16,17,3,2017,0.9,7.11,12.54,9.58,83.51,10.96,29.2,29.99,568.0
17,17,3,2017,0.14,7.08,12.41,9.83,83.64,5.84,29.21,30.0,924.0
6,18,3,2017,0.42,10.0,2.38,-0.56,79.0,14.48,29.35,30.14,0.4
7,18,3,2017,1.0,10.0,2.8,-0.24,79.56,14.7,29.36,30.16,234.45
8,18,3,2017,1.0,10.0,3.05,-0.02,77.68,14.24,29.38,30.18,337.25
9,18,3,2017,1.0,10.0,3.64,0.16,74.8,17.92,29.39,30.19,557.5
10,18,3,2017,1.0,10.0,4.19,0.19,71.3,17.03,29.41,30.21,1358.25
11,18,3,2017,1.0,10.0,4.66,0.66,70.62,19.23,29.41,30.21,1240.75
12,18,3,2017,1.0,10.0,4.81,0.35,70.77,17.08,29.42,30.22,1155.75
13,18,3,2017,1.0,10.0,4.82,0.34,69.92,15.44,29.43,30.23,685.75
14,18,3,2017,1.0,10.0,5.07,0.41,70.66,14.84,29.44,30.24,758.0
15,18,3,2017,1.0,10.0,5.27,0.52,70.66,15.04,29.46,30.26,886.25
16,18,3,2017,1.0,10.0,5.19,0.78,71.51,14.11,29.46,30.26,568.25
17,18,3,2017,1.0,10.0,5.01,0.84,72.04,11.2,29.48,30.28,334.5
6,19,3,2017,0.0,10.0,-2.0,-1.85,95.72,0.0,29.56,30.36,1.69
7,19,3,2017,0.0,10.0,1.02,0.11,89.8,0.0,29.58,30.38,406.88
8,19,3,2017,0.0,10.0,4.61,0.36,73.2,4.4,29.58,30.38,1647.75
9,19,3,2017,0.0,10.0,6.52,1.29,68.76,7.72,29.59,30.39,3068.25
10,19,3,2017,0.28,10.0,7.76,0.81,61.12,4.88,29.59,30.39,4105.75
11,19,3,2017,0.14,10.0,9.01,0.46,55.2,7.4,29.57,30.37,4678.0
12,19,3,2017,0.0,10.0,10.26,0.84,52.48,6.48,29.53,30.33,4715.25
13,19,3,2017,0.0,10.0,11.39,1.13,49.16,7.8,29.5,30.3,4709.5
14,19,3,2017,0.0,10.0,12.32,1.11,45.44,9.72,29.46,30.26,4578.75
15,19,3,2017,0.0,10.0,12.9,1.19,44.16,10.32,29.44,30.24,3805.0
16,19,3,2017,0.0,10.0,13.13,1.19,43.16,11.76,29.42,30.22,2914.75
17,19,3,2017,0.0,10.0,12.15,1.54,46.8,13.44,29.39,30.19,1504.25
6,20,3,2017,1.0,8.24,7.36,6.2,89.08,11.75,29.24,30.03,0.0
7,20,3,2017,1.0,10.0,7.41,6.12,86.96,16.88,29.2,29.99,47.9
8,20,3,2017,1.0,10.0,8.29,6.31,87.8,17.8,29.19,29.98,546.25
9,20,3,2017,0.99,10.0,9.97,7.16,85.64,14.88,29.18,29.97,2022.0
10,20,3,2017,1.0,10.0,12.33,8.32,83.41,17.12,29.16,29.95,1491.5
11,20,3,2017,0.98,10.0,15.7,8.94,71.69,10.72,29.15,29.95,3154.5
12,20,3,2017,0.53,10.0,17.89,10.04,65.77,8.76,29.14,29.93,3988.75
13,20,3,2017,0.01,10.0,19.33,10.85,59.88,5.68,29.11,29.9,3956.75
14,20,3,2017,0.81,10.0,19.69,11.1,59.24,4.52,29.11,29.9,4049.5
15,20,3,2017,1.0,10.0,18.83,11.1,63.09,7.68,29.12,29.91,1946.25
16,20,3,2017,1.0,10.0,16.28,11.64,79.29,15.4,29.15,29.94,580.5
17,20,3,2017,1.0,10.0,13.31,10.5,83.77,13.68,29.17,29.96,150.25
6,21,3,2017,0.0,5.68,3.17,2.22,87.76,7.44,29.34,30.14,1.88
7,21,3,2017,0.0,7.96,4.99,2.48,81.0,6.16,29.37,30.16,343.43
8,21,3,2017,0.0,10.0,7.74,2.73,72.6,11.08,29.38,30.17,1408.25
9,21,3,2017,0.0,10.0,9.79,2.64,64.49,9.24,29.4,30.2,2902.75
10,21,3,2017,0.7,10.0,11.24,3.4,61.96,10.76,29.4,30.2,2659.5
11,21,3,2017,0.99,10.0,12.23,2.22,53.32,12.16,29.4,30.2,3545.0
12,21,3,2017,1.0,10.0,12.3,2.09,50.53,13.36,29.41,30.21,3190.75
13,21,3,2017,1.0,10.0,12.42,2.17,49.48,15.68,29.41,30.21,1599.5
14,21,3,2017,0.84,10.0,12.08,0.79,46.84,13.8,29.42,30.22,2026.0
15,21,3,2017,0.99,10.0,9.37,4.12,77.46,10.8,29.41,30.21,1334.75
16,21,3,2017,1.0,10.0,8.3,4.57,78.09,9.04,29.41,30.21,471.75
17,21,3,2017,1.0,10.0,8.2,4.4,76.29,10.44,29.42,30.22,341.5
6,22,3,2017,0.0,10.0,-2.31,-6.26,70.8,14.4,29.68,30.48,4.28
7,22,3,2017,0.0,10.0,-1.72,-6.88,67.72,15.12,29.71,30.51,402.98
8,22,3,2017,0.0,10.0,-0.76,-8.58,56.96,16.16,29.73,30.53,1869.25
9,22,3,2017,0.0,10.0,0.38,-8.08,54.36,15.64,29.75,30.55,3377.75
10,22,3,2017,0.0,10.0,1.27,-7.86,51.68,13.44,29.76,30.56,4470.75
11,22,3,2017,0.0,10.0,2.46,-6.85,50.96,13.8,29.74,30.55,4718.5
12,22,3,2017,0.0,10.0,3.69,-5.97,49.2,13.76,29.72,30.52,4716.25
13,22,3,2017,0.0,10.0,4.6,-5.92,46.56,14.0,29.7,30.5,4714.0
14,22,3,2017,0.0,10.0,5.45,-5.83,43.92,14.28,29.68,30.48,4713.0
15,22,3,2017,0.0,10.0,5.79,-5.39,45.2,10.84,29.67,30.47,4281.25
16,22,3,2017,0.0,10.0,5.55,-5.38,45.85,13.04,29.65,30.45,2996.25
17,22,3,2017,0.0,10.0,4.46,-4.82,50.56,13.12,29.64,30.44,1552.75
6,23,3,2017,0.63,10.0,-0.81,-3.49,80.76,7.44,29.58,30.38,2.04
7,23,3,2017,0.98,10.0,0.56,-3.9,71.48,10.8,29.59,30.39,227.6
8,23,3,2017,1.0,10.0,2.1,-4.15,65.0,13.08,29.59,30.39,732.5
9,23,3,2017,0.82,10.0,3.44,-3.71,60.92,14.0,29.58,30.38,1994.0
10,23,3,2017,0.92,10.0,4.78,-3.47,55.24,13.68,29.56,30.36,962.0
11,23,3,2017,1.0,10.0,6.6,-2.72,51.92,14.28,29.53,30.33,1326.0
12,23,3,2017,1.0,10.0,7.87,-2.81,47.0,14.36,29.48,30.28,1515.5
13,23,3,2017,1.0,10.0,9.19,-2.28,44.36,15.0,29.44,30.24,2546.75
14,23,3,2017,1.0,10.0,9.2,-2.31,43.36,14.76,29.4,30.2,1653.5
15,23,3,2017,1.0,10.0,9.12,-1.29,46.88,13.72,29.38,30.18,715.0
16,23,3,2017,1.0,10.0,8.79,-0.23,49.64,11.2,29.36,30.16,397.0
17,23,3,2017,1.0,10.0,8.51,0.25,53.2,14.04,29.33,30.13,120.65
6,24,3,2017,0.0,10.0,9.91,8.59,83.72,9.24,29.25,30.04,1.82
7,24,3,2017,0.0,10.0,13.29,9.91,76.92,15.56,29.24,30.03,292.75
8,24,3,2017,0.0,10.0,16.91,11.41,71.48,17.76,29.23,30.02,1510.25
9,24,3,2017,0.0,10.0,20.11,12.73,62.52,20.2,29.24,30.03,2861.5
10,24,3,2017,0.0,10.0,22.63,13.42,56.6,18.0,29.24,30.03,3871.5
11,24,3,2017,0.0,10.0,24.34,13.89,50.64,21.48,29.22,30.01,4486.5
12,24,3,2017,0.0,10.0,24.97,13.98,49.56,24.8,29.21,30.0,4699.75
13,24,3,2017,0.14,10.0,24.82,13.95,49.28,23.72,29.19,29.98,4409.25
14,24,3,2017,0.39,10.0,24.62,13.61,48.84,23.88,29.18,29.97,4464.5
15,24,3,2017,0.91,10.0,23.82,13.99,51.84,23.28,29.19,29.98,2788.0
16,24,3,2017,0.97,10.0,22.99,13.64,54.48,19.8,29.19,29.98,1186.75
17,24,3,2017,0.73,10.0,21.94,13.77,56.52,18.08,29.19,29.98,721.5
6,25,3,2017,0.59,9.04,15.38,12.92,86.64,7.88,29.13,29.92,0.0
7,25,3,2017,1.0,7.12,15.68,12.68,89.33,7.68,29.13,29.93,83.89
8,25,3,2017,0.59,10.0,17.14,14.28,80.68,14.72,29.15,29.94,346.5
9,25,3,2017,0.0,10.0,17.96,14.28,75.44,17.04,29.16,29.95,625.75
10,25,3,2017,0.73,10.0,18.67,13.15,67.72,19.16,29.17,29.96,1597.5
11,25,3,2017,0.99,10.0,19.46,12.2,62.92,9.32,29.16,29.95,1808.75
12,25,3,2017,1.0,10.0,19.2,12.26,64.53,8.6,29.15,29.94,1110.25
13,25,3,2017,1.0,9.04,19.25,13.85,76.53,13.08,29.14,29.93,554.0
14,25,3,2017,1.0,10.0,19.89,13.79,68.53,12.48,29.13,29.92,943.5
15,25,3,2017,1.0,10.0,19.22,13.31,64.68,15.12,29.12,29.91,566.5
16,25,3,2017,1.0,10.0,17.23,14.78,80.88,11.28,29.13,29.92,364.0
17,25,3,2017,1.0,10.0,16.46,15.26,87.84,5.56,29.12,29.91,177.5
6,26,3,2017,1.0,10.0,13.39,13.0,94.39,9.08,29.07,29.86,1.72
7,26,3,2017,0.35,10.0,13.72,12.97,91.62,10.11,29.07,29.87,182.25
8,26,3,2017,0.98,10.0,14.2,12.93,89.45,11.29,29.08,29.87,522.5
9,26,3,2017,1.0,8.4,14.73,12.98,86.53,12.08,29.08,29.87,1419.25
10,26,3,2017,0.92,10.0,15.45,12.34,79.57,12.99,29.08,29.87,1010.5
11,26,3,2017,1.0,10.0,15.44,11.65,73.53,17.18,29.07,29.86,2399.0
12,26,3,2017,1.0,10.0,15.03,11.18,74.43,15.77,29.07,29.86,838.0
13,26,3,2017,1.0,10.0,15.81,11.06,70.84,17.36,29.06,29.85,2367.75
14,26,3,2017,0.98,10.0,15.97,10.03,63.04,17.31,29.06,29.85,2335.5
15,26,3,2017,1.0,10.0,14.89,10.28,70.51,14.67,29.06,29.85,1513.0
16,26,3,2017,1.0,10.0,13.87,10.92,78.64,12.12,29.08,29.87,736.5
17,26,3,2017,1.0,10.0,13.24,10.79,84.17,14.36,29.1,29.89,225.0
6,27,3,2017,0.96,0.76,7.17,7.79,98.44,1.28,29.14,29.93,7.8
7,27,3,2017,0.83,3.4,9.4,9.53,97.16,2.2,29.16,29.95,358.5
8,27,3,2017,0.39,7.32,10.69,10.0,90.8,5.76,29.15,29.94,610.0
9,27,3,2017,0.74,9.96,11.67,10.41,88.44,7.48,29.16,29.95,573.25
10,27,3,2017,0.8,6.8,13.53,10.9,90.49,7.08,29.16,29.95,1226.25
11,27,3,2017,0.84,10.0,15.47,11.72,83.93,7.08,29.12,29.91,3360.25
12,27,3,2017,1.0,10.0,15.58,11.66,84.01,6.12,29.1,29.89,1388.0
13,27,3,2017,1.0,10.0,15.61,11.65,80.17,7.6,29.09,29.88,1858.5
14,27,3,2017,1.0,10.0,15.7,11.64,75.73,8.5,29.06,29.85,1688.5
15,27,3,2017,1.0,10.0,15.42,11.8,73.96,9.48,29.04,29.83,715.0
16,27,3,2017,1.0,9.96,14.69,12.06,79.16,11.32,29.04,29.83,635.0
17,27,3,2017,1.0,10.0,14.13,12.41,87.0,9.45,29.04,29.83,286.0
6,28,3,2017,1.0,10.0,6.19,3.9,85.88,12.28,29.24,30.04,5.73
7,28,3,2017,1.0,10.0,6.46,3.9,82.04,14.44,29.27,30.06,229.98
8,28,3,2017,1.0,10.0,7.57,4.64,79.88,9.48,29.29,30.08,809.5
9,28,3,2017,1.0,10.0,9.35,4.78,77.53,13.24,29.3,30.09,2611.25
10,28,3,2017,1.0,10.0,9.89,5.34,76.16,8.07,29.31,30.1,3528.0
11,28,3,2017,1.0,10.0,10.79,5.97,74.88,8.68,29.31,30.1,3518.25
12,28,3,2017,1.0,10.0,11.86,6.69,73.28,9.08,29.31,30.1,2932.75
13,28,3,2017,1.0,10.0,12.77,7.04,68.72,9.64,29.31,30.1,3698.75
14,28,3,2017,1.0,10.0,13.32,7.44,67.92,11.6,29.3,30.09,3721.0
15,28,3,2017,1.0,10.0,13.18,7.19,67.49,11.89,29.3,30.09,2642.75
16,28,3,2017,1.0,10.0,12.07,6.59,71.93,14.46,29.31,30.1,1179.75
17,28,3,2017,1.0,10.0,10.56,6.05,75.6,11.32,29.33,30.12,456.25
6,29,3,2017,1.0,7.96,8.44,7.44,94.64,16.88,29.36,30.16,5.38
7,29,3,2017,1.0,9.96,8.86,7.28,90.04,16.96,29.36,30.16,158.63
8,29,3,2017,1.0,10.0,9.24,6.84,84.73,15.96,29.37,30.17,437.0
9,29,3,2017,0.77,10.0,10.52,6.01,68.13,20.14,29.35,30.15,823.75
10,29,3,2017,0.03,10.0,12.6,4.51,55.18,19.42,29.36,30.16,2263.25
11,29,3,2017,0.0,10.0,14.17,3.25,46.28,17.32,29.34,30.14,3596.25
12,29,3,2017,0.73,10.0,13.85,3.66,47.8,18.0,29.32,30.11,3076.0
13,29,3,2017,1.0,10.0,13.21,4.2,50.52,14.28,29.31,30.11,628.5
14,29,3,2017,1.0,6.92,11.96,7.49,72.08,15.64,29.29,30.08,355.0
15,29,3,2017,1.0,9.96,12.15,8.19,74.88,20.24,29.22,30.01,873.0
16,29,3,2017,1.0,10.0,12.42,7.22,68.48,20.64,29.19,29.99,669.25
17,29,3,2017,1.0,10.0,12.54,7.35,68.28,17.68,29.18,29.97,183.0
6,30,3,2017,0.99,7.32,9.37,8.38,95.72,14.64,28.92,29.71,0.0
7,30,3,2017,1.0,4.47,9.99,9.18,95.47,15.18,28.91,29.69,41.85
8,30,3,2017,1.0,3.59,10.86,9.77,95.45,14.63,28.88,29.66,46.18
9,30,3,2017,0.99,3.0,12.34,11.04,98.44,10.36,28.85,29.64,340.5
10,30,3,2017,1.0,5.61,13.92,12.43,94.16,11.49,28.82,29.61,844.75
11,30,3,2017,1.0,6.95,15.55,13.89,92.15,12.18,28.79,29.57,939.0
12,30,3,2017,0.98,4.74,16.66,15.14,92.08,7.82,28.77,29.55,398.0
13,30,3,2017,0.98,9.11,18.7,16.37,88.53,9.37,28.75,29.54,2451.75
14,30,3,2017,0.85,9.6,18.32,16.35,85.72,8.12,28.74,29.52,1318.5
15,30,3,2017,1.0,5.8,14.01,15.13,93.54,16.32,28.74,29.52,257.06
16,30,3,2017,0.08,7.85,13.63,13.16,25.36,15.77,9.27,29.54,68.83
17,30,3,2017,0.03,10.0,13.87,13.26,22.57,4.4,8.51,29.52,231.5
6,31,3,2017,1.0,1.93,5.67,5.45,98.04,13.71,28.88,29.66,0.0
7,31,3,2017,1.0,2.02,5.18,4.84,92.98,17.23,28.9,29.69,96.28
8,31,3,2017,1.0,4.36,5.05,4.73,94.92,15.36,28.93,29.72,259.75
9,31,3,2017,1.0,10.0,5.19,4.44,92.84,15.4,28.96,29.75,641.25
10,31,3,2017,1.0,9.04,5.32,4.45,91.44,15.68,28.99,29.78,707.0
11,31,3,2017,1.0,10.0,5.41,4.45,91.44,12.4,29.03,29.82,615.0
12,31,3,2017,1.0,8.96,5.5,4.32,92.72,14.04,29.06,29.85,576.75
13,31,3,2017,1.0,8.08,5.61,4.45,88.88,13.8,29.08,29.87,727.0
14,31,3,2017,1.0,6.88,5.88,4.73,90.28,15.04,29.1,29.89,611.5
15,31,3,2017,0.04,9.04,6.1,4.6,22.41,13.16,8.52,29.91,709.75
16,31,3,2017,0.04,9.04,5.98,4.54,22.41,12.16,8.52,29.93,460.25
17,31,3,2017,0.11,6.48,5.73,4.58,27.4,11.67,10.03,29.95,182.5
6,1,4,2017,0.04,5.0,1.64,1.45,94.76,4.44,29.39,30.19,19.86
7,1,4,2017,0.0,8.88,3.65,2.22,86.96,6.0,29.4,30.2,359.5
8,1,4,2017,0.0,10.0,5.99,3.3,79.84,8.64,29.42,30.22,1885.75
9,1,4,2017,0.0,10.0,8.0,3.67,72.8,11.12,29.43,30.23,3246.0
10,1,4,2017,0.0,10.0,9.78,4.29,67.92,9.84,29.42,30.22,4355.0
11,1,4,2017,0.0,10.0,10.85,3.75,60.48,10.44,29.42,30.22,4409.25
12,1,4,2017,0.28,10.0,12.14,4.07,57.64,10.6,29.41,30.21,4325.5
13,1,4,2017,0.14,10.0,13.09,4.18,53.56,9.08,29.41,30.21,4712.5
14,1,4,2017,0.0,10.0,13.46,4.04,51.56,4.8,29.4,30.2,4597.5
15,1,4,2017,0.14,10.0,13.79,4.4,51.08,6.2,29.39,30.19,3347.25
16,1,4,2017,0.0,10.0,13.38,4.0,50.36,6.72,29.39,30.19,2427.5
17,1,4,2017,0.0,10.0,12.86,4.76,55.0,5.72,29.39,30.18,915.25
6,2,4,2017,0.0,7.04,5.94,5.66,94.76,1.84,29.4,30.2,26.93
7,2,4,2017,0.39,8.96,7.15,6.03,89.2,6.64,29.4,30.2,210.5
8,2,4,2017,0.52,10.0,8.71,6.09,82.88,8.52,29.39,30.19,1009.75
9,2,4,2017,0.7,10.0,9.94,6.38,74.32,11.4,29.38,30.18,1744.75
10,2,4,2017,0.0,10.0,11.43,6.22,69.32,11.72,29.36,30.15,1820.0
11,2,4,2017,0.14,10.0,13.35,6.34,63.08,15.04,29.31,30.1,3794.75
12,2,4,2017,0.28,10.0,15.1,6.52,55.36,15.08,29.28,30.07,4118.75
13,2,4,2017,0.0,10.0,16.31,6.13,50.08,13.16,29.23,30.02,4433.25
14,2,4,2017,0.14,10.0,17.45,4.82,41.24,15.36,29.2,29.99,4378.75
15,2,4,2017,0.28,10.0,18.04,5.02,41.16,14.04,29.17,29.96,3134.25
16,2,4,2017,0.0,10.0,18.13,5.22,41.36,10.2,29.15,29.94,2441.5
17,2,4,2017,0.0,10.0,17.35,6.08,37.81,8.4,22.27,29.93,976.25
6,3,4,2017,0.98,10.0,11.72,9.14,77.56,7.72,28.82,29.6,5.63
7,3,4,2017,1.0,10.0,12.69,9.74,79.24,8.56,28.81,29.59,68.05
8,3,4,2017,1.0,10.0,13.43,10.39,80.96,11.0,28.79,29.57,271.25
9,3,4,2017,1.0,10.0,14.12,11.02,80.35,9.92,28.77,29.55,397.5
10,3,4,2017,1.0,9.15,14.92,12.81,85.07,10.29,28.74,29.52,571.0
11,3,4,2017,0.61,10.0,17.19,14.04,82.92,11.4,28.71,29.49,1856.5
12,3,4,2017,0.72,10.0,18.92,15.12,78.76,13.44,28.67,29.45,2052.0
13,3,4,2017,1.0,10.0,17.94,15.51,80.56,10.88,28.64,29.42,1110.0
14,3,4,2017,1.0,4.86,16.07,15.49,92.54,12.71,28.62,29.41,206.75
15,3,4,2017,0.92,9.04,16.75,15.39,94.16,15.44,28.61,29.39,258.4
16,3,4,2017,0.82,10.0,17.56,16.13,91.12,15.26,28.59,29.37,1409.5
17,3,4,2017,0.98,9.1,16.28,15.78,90.42,13.13,28.59,29.37,504.5
6,4,4,2017,1.0,3.1,10.75,10.36,97.27,8.88,28.86,29.64,7.03
7,4,4,2017,1.0,3.33,10.96,10.47,94.9,10.36,28.89,29.68,125.48
8,4,4,2017,1.0,5.53,11.21,10.59,93.39,12.65,28.91,29.7,512.5
9,4,4,2017,1.0,9.04,11.83,10.54,88.96,13.64,28.93,29.71,1097.0
10,4,4,2017,1.0,10.0,12.26,10.21,86.08,14.44,28.96,29.75,1720.25
11,4,4,2017,1.0,10.0,12.33,10.18,83.84,16.16,28.99,29.78,927.75
